CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_Forms	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE
201210719925	2	223.463504	1	4	3	3	1	1	0	8	5	21	14	0	2	0	35	402	14	2000	5N1ED28Y4YC5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	8	12	0	0	0
201210719925	3	223.463504	1	4	3	3	1	1	0	8	5	21	14	0	2	0	20	37	4	1998	1G1NE52M4W62	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	8	12	0	0	0
201210720079	1	227.49759	1	4	7	3	1	1	0	8	9	30	14	0	2	0	20	461	21	2009	1GCGG25C1911	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	6	2	12	0	0	0
201210720231	1	221.36985	1	4	13	3	1	1	1	8	13	45	14	0	2	0	62	421	15	2012	SALME1D44CA3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	12	0	0	0
201210720357	1	223.466985	1	4	8	3	1	1	0	8	99	99	14	0	2	0	7	422	15	2004	1D4HB48N14F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	8	12	0	0	0
201210720426	1	218.60058	1	4	21	3	1	1	0	9	7	0	14	0	2	0	49	53	5	2010	4T3ZK3BB8AU0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	4	14	0	0	0
201210720483	2	224.814301	1	4	10	3	1	1	1	9	10	12	14	0	2	0	7	21	6	2007	2D4FV47V57H7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	1	14	0	0	0
201210720496	2	100.448943	1	6	10	3	1	1	0	9	8	8	14	0	2	0	49	999	49	9999	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	4	14	0	0	0
201210720496	3	100.448943	1	6	10	3	1	1	0	9	8	8	14	0	2	0	49	399	4	2000	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	14	0	0	0
201210720712	2	50.78716	1	5	3	3	1	1	0	9	5	43	14	0	2	0	7	442	20	2005	2D4GP44L65R2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	14	0	0	0
201210720712	3	50.78716	1	5	3	3	1	1	0	9	5	43	14	0	2	0	14	17	4	1998	1MEFM53S7WG6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	14	0	0	0
201210720793	1	99.31866	1	6	8	3	1	1	0	9	0	20	14	0	2	0	59	31	4	1999	JT8BF28G3X02	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	14	0	0	0
201210720857	1	227.49759	1	4	7	3	1	1	0	9	18	0	14	0	2	0	35	51	6	2011	JN8AS5MV5BW6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	14	0	0	0
201210720888	1	226.493712	1	4	16	3	1	1	0	9	8	0	14	0	2	0	49	46	5	2005	JTDKB20U1531	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	14	0	0	0
201210720889	3	14.573372	1	2	21	3	1	2	0	9	12	45	12	6	2	0	58	37	4	2012	JN1CV6AR3CM6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	14	0	0	0
201210720889	4	14.573372	1	2	21	3	1	2	0	9	12	45	12	6	2	0	12	442	20	2001	2FMZA50401BB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	14	0	0	0
201210720911	2	218.60058	1	4	21	3	1	1	0	9	11	0	14	0	2	0	37	402	14	2011	5J6RE4H41BL0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	14	0	0	0
201210720940	2	99.48952	1	6	4	3	1	1	0	9	17	30	14	0	2	0	37	441	20	2007	5FNRL38757B0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	4	14	0	0	0
201210721066	1	223.466985	1	4	8	3	1	1	0	9	15	40	14	0	2	0	84	881	62	2007	1HTMMAAM97H3	0	77	777777777	77777777777	2	1	96	1	0	0	0	0	0	0	0	10	8	4	14	0	0	0
201210721151	2	4.783283	1	1	10	3	1	1	0	9	5	45	14	0	2	0	42	421	15	2009	4JGBF71E99A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	8	14	0	0	0
201210721201	2	15.166506	1	3	7	3	1	1	2	9	23	15	14	0	2	0	53	405	14	2004	JS3TX92V7441	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	1	14	0	0	0
201210721282	2	102.013604	1	6	21	3	1	1	0	10	5	42	14	0	3	0	12	402	14	2006	1FMEU73E26UB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201210721290	1	218.60058	1	4	21	3	1	1	0	10	2	16	14	0	3	0	30	46	4	2000	WVWMD23B5YP2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201210721290	3	218.60058	1	4	21	3	1	1	0	10	2	16	14	0	3	0	99	999	99	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	14	0	0	0
201210721424	1	223.85142	1	4	4	3	1	1	0	10	1	30	14	0	3	0	49	51	4	2007	JTDBT9232710	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	14	0	0	0
201210721519	1	223.463504	1	4	3	3	1	1	0	10	13	30	14	0	3	0	37	32	4	2011	1HGCP2F30BA1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	1	12	0	0	0
201210721563	1	224.172	1	4	1	3	1	1	0	10	8	11	14	0	3	0	12	37	4	2009	1FAHP36N49W1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	14	0	0	0
201210721627	3	43.720116	1	5	21	3	1	2	0	10	9	5	12	6	3	0	99	999	49	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	12	0	0	0
201210721841	2	227.49759	1	4	7	3	1	1	0	10	8	55	14	0	3	0	58	37	4	2008	JNKBV61F08M2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	12	0	0	0
201210722101	1	224.814301	1	4	10	3	1	1	0	10	9	55	14	0	3	0	37	32	4	2012	1HGCP3F80CA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	1	14	0	0	0
201210722121	1	223.463504	1	4	3	3	1	1	0	10	5	45	14	0	3	0	35	43	4	2012	3N1AB6AP5CL6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	8	1	12	0	0	0
201210722203	1	223.466985	1	4	8	3	1	1	0	10	18	8	14	0	2	0	54	32	8	1992	JH4KA8167NC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	8	1	14	0	0	0
201210722348	1	218.60058	1	4	21	3	1	1	0	11	12	30	14	0	3	0	18	20	4	1998	2G4WB52K1W15	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	8	1	12	0	0	0
201210722480	1	223.463504	1	4	3	3	1	1	0	11	15	30	14	0	3	0	37	32	4	2006	1HGCM56766A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	14	0	0	0
201210722735	2	224.814301	1	4	10	3	1	1	0	11	18	25	14	0	3	0	82	499	29	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	8	1	12	0	0	0
201210722809	1	221.36985	1	4	13	3	1	1	0	11	19	0	14	0	3	0	35	43	4	2004	3N1CB51D54L8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201210723013	2	101.531664	1	6	16	3	1	1	0	11	5	46	14	0	3	0	12	422	15	2001	1FMZU63E11ZA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	8	1	12	0	0	0
201210723013	3	101.531664	1	6	16	3	1	1	0	11	5	46	14	0	3	0	42	42	4	2001	WDBRF64J81F0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	1	12	0	0	0
201210723258	1	223.463504	1	4	3	3	1	1	0	11	7	10	14	0	3	0	35	399	4	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	1	12	0	0	0
201210723312	2	223.85142	1	4	4	3	1	1	0	12	0	30	14	0	3	0	54	421	15	2005	2HNYD18855H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	1	12	0	0	0
201210723312	3	223.85142	1	4	4	3	1	1	0	12	0	30	14	0	3	0	37	32	4	2002	1HGCG16542A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	1	12	0	0	0
201210723565	1	221.36985	1	4	13	3	1	1	0	12	9	50	14	0	2	0	49	403	14	2013	5TDDK3EH5DS1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	8	1	14	0	0	0
201210723686	3	43.720116	1	5	21	3	1	2	0	12	13	30	12	1	3	0	7	41	4	1997	2B3HD46T6VH5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201210723705	1	218.60058	1	4	21	3	1	1	0	12	18	0	14	0	3	0	13	14	6	2013	2LMDJ8JKXDBL	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	14	0	0	0
201210723721	2	14.573372	1	1	21	3	1	1	0	12	5	19	14	0	2	0	18	7	4	1989	1G4AL51N2KG4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	6	2	12	0	0	0
201210723721	3	14.573372	1	1	21	3	1	1	0	12	5	19	14	0	2	0	35	47	4	2001	1N4DL01D11C1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	6	2	14	0	0	0
201210723721	4	14.573372	1	1	21	3	1	1	0	12	5	19	14	0	2	0	14	17	4	2003	1MEFM50U73A6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	6	2	18	0	0	0
201210723721	5	14.573372	1	1	21	3	1	1	0	12	5	19	14	0	2	0	2	404	14	2011	1J4RR5GT4BC5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	8	1	18	0	0	0
201210723721	6	14.573372	1	1	21	3	1	1	0	12	5	19	14	0	2	0	35	47	4	2011	1N4AL2APXBC1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	8	1	18	0	0	0
201210723721	7	14.573372	1	1	21	3	1	1	0	12	5	19	14	0	2	0	2	406	14	2006	1J8HG58N26C1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	1	18	0	0	0
201210723794	1	223.463504	1	4	3	3	1	1	0	12	19	30	14	0	2	0	63	33	4	2007	KNAFE1214754	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	14	0	0	0
201210723831	3	49.816	1	5	1	3	1	2	0	12	23	45	12	7	2	0	99	999	99	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	1	12	0	0	0
201210724080	1	223.463504	1	4	3	3	1	1	0	12	4	37	14	0	2	0	13	1	4	2002	1LNHM82W52Y6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	8	1	12	0	0	0
201210724142	2	102.013604	1	6	21	3	1	1	0	12	17	40	14	0	2	0	19	431	16	2003	1GYEK63N33R2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	12	0	0	0
201211100040	1	237.4463	1	4	7	4	3	1	0	11	6	30	14	0	2	0	12	37	4	2003	1FAFP33P83W2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	8	4	12	0	0	0
201211100121	2	221.7905	1	4	3	4	3	1	0	11	11	47	14	0	2	0	55	35	4	2009	KMHDU46D09U6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	4	12	0	0	0
201211100348	1	237.4463	1	4	11	4	3	1	1	11	20	5	14	0	2	0	12	461	21	2009	1FTNE14W79DA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	4	14	0	0	0
201211100404	2	221.7905	1	4	3	4	3	1	0	11	13	46	33	0	3	0	20	470	28	2003	1GBJG31U8311	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	59	0	0	0
201211100762	2	217.09376	1	4	6	4	3	1	0	12	12	9	14	0	2	0	12	401	14	2001	1FMDU73EX1ZA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	4	12	0	0	0
201211101028	2	33.9209	1	1	7	4	3	1	0	12	1	14	33	0	3	0	22	22	9	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	4	12	0	0	0
201211101102	2	221.7905	1	4	3	4	3	1	0	12	6	15	14	0	2	0	20	25	4	2011	1G1PC5SH4B71	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	4	12	0	0	0
201211101154	1	221.7905	1	4	2	4	3	1	0	12	13	26	14	0	2	0	49	442	20	2011	5TDKK3DCXBS0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	1	14	0	0	0
201211101263	1	221.7905	1	4	1	4	3	1	0	12	8	55	14	0	2	0	49	403	14	2003	JTEGF21A1301	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	4	14	0	0	0
201211104805	2	13.0465	1	1	3	4	3	1	0	11	1	51	30	0	3	0	20	481	31	2004	1GCHK23164F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	6	2	12	0	0	0
201211190273	1	101.7627	1	6	7	4	3	1	0	1	7	12	14	0	2	0	49	40	4	1999	4T1BG22K8XU5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201211190607	3	52.186	1	5	2	4	3	2	0	1	12	41	12	2	2	0	18	2	4	1999	1G4HP52K4XH4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	6	2	12	0	0	0
201211190925	2	221.7905	1	4	4	4	3	1	0	1	5	22	14	0	2	0	20	16	4	2004	1G1JC12F5471	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	4	12	0	0	0
201211190976	1	221.7905	1	4	4	4	3	1	0	1	13	36	14	0	2	0	51	46	4	2001	YV1VS29591F7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201211191703	1	243.18676	1	4	17	4	3	1	0	2	15	42	14	0	3	0	20	481	39	1995	1GNFK16K7SJ3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	4	14	0	0	0
201211191781	2	221.7905	1	4	1	4	3	1	0	3	14	59	14	0	2	0	21	21	4	1999	1G3NL52E4XC3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	8	4	14	0	0	0
201211192276	3	104.372	1	6	2	4	3	2	0	3	1	51	12	6	3	0	98	498	28	2001	5B4HP42R3133	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	4	14	0	0	0
201211192294	1	33.9209	1	5	7	4	3	1	0	3	20	29	14	0	2	0	42	44	9	2005	WDBSK75F0538	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	14	0	0	0
201211192445	2	237.4463	1	4	11	4	3	1	0	3	16	22	14	0	2	0	20	882	61	2001	J8BB4B14X170	0	77	777777777	77777777777	2	1	98	1	0	0	0	0	0	0	0	8	8	1	14	0	0	0
201211192532	2	52.186	1	5	3	4	3	1	0	3	19	28	14	0	2	0	41	471	30	1999	4F4YR16C5XTM	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	14	0	0	0
201211192631	2	101.7627	1	6	7	4	3	1	0	3	23	28	8	0	2	0	2	403	14	2002	1J4FA39SX2P7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	4	14	0	0	0
201211192638	2	33.9209	1	5	7	4	3	1	0	4	22	7	14	0	2	0	37	31	4	1998	2HGEJ8547WH5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	6	4	14	0	0	0
201211192739	3	13.0465	1	1	1	4	3	2	0	4	14	26	12	6	2	0	6	52	1	2005	3C3EY55E85T2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	8	12	0	0	0
201211192739	4	13.0465	1	1	1	4	3	2	0	4	14	26	12	6	2	0	2	405	14	2008	1J8GN58K78W2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	8	14	0	0	0
201211192809	1	237.4463	1	4	11	4	3	1	0	3	12	21	14	0	2	0	39	34	4	2003	SAJEB01T33FM	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	1	14	0	0	0
201211192986	2	33.9209	1	5	7	4	3	1	2	4	18	32	14	0	2	0	20	403	14	2005	1GNDT13S2521	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	6	2	12	0	0	0
201211192998	1	108.54688	1	6	6	4	3	1	0	4	8	58	14	0	3	0	18	2	4	2001	1G4HP54K5142	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	14	0	0	0
201211193345	2	104.372	1	6	4	4	3	1	0	4	3	36	33	0	3	0	12	481	31	1999	1FTZX1726XNA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	8	4	12	0	0	0
201211193567	2	108.54688	1	6	6	4	3	1	0	5	3	51	14	0	2	0	55	402	14	2005	KM8JN72D05U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	6	2	12	0	0	0
201211193636	1	13.0465	1	3	2	4	3	1	0	5	0	12	14	0	2	0	21	2	4	1993	1G3HN53L8PH3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201211193785	2	237.4463	1	4	11	4	3	1	0	5	9	40	14	0	2	0	30	40	4	2001	3VWSP69M01M1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	8	4	12	0	0	0
201211193848	1	221.7905	1	4	2	4	3	1	1	5	11	56	14	0	2	0	82	981	50	2011	4UZABRDU8BCA	0	77	777777777	77777777777	3	21	22	1	0	0	0	0	1	0	0	7	8	1	12	0	0	0
201211193922	1	221.7905	1	4	1	4	3	1	0	5	6	40	14	0	2	0	37	31	4	1999	2HGEJ6610XH5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	4	12	0	0	0
201211193922	2	221.7905	1	4	1	4	3	1	0	5	6	40	14	0	2	0	23	481	31	2010	3GTXKYEJ3AG1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	4	12	0	0	0
201211193922	3	221.7905	1	4	1	4	3	1	0	5	6	40	14	0	2	0	34	34	4	2004	WBAET37464NJ	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	4	12	0	0	0
201211193946	1	221.7905	1	4	1	4	3	1	1	5	12	3	14	0	2	0	49	442	20	2002	4T3ZF13C02U4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201211194130	2	221.7905	1	4	2	4	3	1	0	5	14	43	14	0	2	0	49	40	4	2000	JT2BG22KXY05	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	8	4	12	0	0	0
201211194303	3	13.0465	1	2	1	4	3	2	0	5	5	58	59	0	3	0	49	401	14	1995	JT3VN39W1S80	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	8	4	12	0	0	0
201211194632	2	237.4463	1	4	11	4	3	1	0	6	19	26	14	0	2	0	35	47	4	2009	1N4AL21E19N5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	4	12	0	0	0
201211194699	2	221.7905	1	4	3	4	3	1	0	6	21	21	14	0	2	0	2	404	14	1999	1J4FF68S1XL5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	4	12	0	0	0
201211195098	2	13.0465	1	3	3	4	3	1	0	6	23	51	18	0	2	0	55	35	4	2012	KMHDH4AE4CU2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	4	12	0	0	0
201211195098	3	13.0465	1	3	3	4	3	1	0	6	23	51	18	0	2	0	12	481	31	2010	1FTSX2B52AEB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201211195099	2	221.7905	1	4	3	4	3	1	0	6	19	32	14	0	2	0	12	13	6	1998	3FAFP15P6WR2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201211195366	1	221.7905	1	4	2	4	3	1	1	6	22	34	14	0	2	0	20	403	14	2003	1GNDT13S0322	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	1	14	0	0	0
201211195519	1	33.9209	1	5	7	4	3	1	0	7	17	48	14	0	2	0	55	33	4	2012	5NPEB4AC5CH3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	8	4	12	0	0	0
201211195519	2	33.9209	1	5	7	4	3	1	0	7	17	48	14	0	2	0	30	46	6	2003	WVWYH63B43E3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	14	0	0	0
201211195543	1	217.09376	1	4	6	4	3	1	0	7	0	0	14	0	2	0	14	4	2	1995	1MELM6242SH6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	4	12	0	0	0
201211195577	2	221.7905	1	4	3	4	3	1	0	7	14	2	14	0	2	0	55	36	3	1999	KMHVD34NXXU4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	4	12	0	0	0
201211195723	2	104.372	1	6	1	4	3	1	0	7	14	18	14	0	2	0	52	34	4	2010	4A32B2FF3AE0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	6	2	12	0	0	0
201211195733	2	13.0465	1	3	1	4	3	1	0	7	21	20	14	0	2	0	7	472	30	1999	1B7GL22X5XS1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	4	12	0	0	0
201211195744	1	121.59338	1	5	17	4	3	1	1	7	9	13	53	0	2	0	7	482	31	1999	3B7HF13YXXM5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	4	12	0	0	0
201211195901	3	104.372	1	6	2	4	3	2	0	7	7	46	12	7	2	0	20	444	20	2008	1GNDV23188D1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	1	12	0	0	0
201211196207	1	217.09376	1	4	6	4	3	1	0	8	16	29	14	0	2	0	35	43	4	2009	3N1AB61E99L6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	1	12	0	0	0
201211196245	2	104.372	1	6	3	4	3	1	0	7	4	11	14	0	2	0	20	37	4	2005	1G1ZT54895F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201211196248	2	221.7905	1	4	3	4	3	1	0	7	10	11	14	0	2	0	14	21	4	2010	3MEHM0HA8AR6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	1	12	0	0	0
201211196273	4	52.186	1	5	2	4	3	3	0	7	12	31	12	1	2	0	35	50	4	2008	3N1BC11E98L3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	8	4	12	0	0	0
201211196631	2	221.7905	1	4	4	4	3	1	0	8	18	22	14	0	2	0	49	32	4	1999	2T1BR12EXXC2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	8	4	12	0	0	0
201211196758	1	13.0465	1	1	2	4	3	1	0	8	22	16	14	0	2	0	12	17	4	2003	1FAFP53443A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201211196758	2	13.0465	1	1	2	4	3	1	0	8	22	16	14	0	2	0	13	1	4	2005	1LNHM84A15Y6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	4	14	0	0	0
201211196872	1	237.4463	1	4	11	4	3	1	0	8	19	41	14	0	2	0	54	37	2	2001	19UYA42601A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	4	12	0	0	0
201211196876	2	237.4463	1	4	7	4	3	1	0	8	18	19	14	0	2	0	34	36	1	2012	WBALZ5C58CDX	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	8	1	12	0	0	0
201211196951	1	221.7905	1	4	2	4	3	1	0	8	12	24	14	0	2	0	6	441	20	2008	2A8HR44H28R8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	4	12	0	0	0
201211196959	2	13.0465	1	2	2	4	3	1	0	8	10	27	14	0	2	0	99	999	99	9999	999999999999	0	99	999999999	99999999999	9	99	99	1	0	0	0	0	0	0	0	99	8	4	12	0	0	0
201211196968	2	13.0465	1	1	1	4	3	1	0	8	12	15	14	0	3	0	34	34	1	1997	WBABH8320VEY	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	4	12	0	0	0
201211196968	3	13.0465	1	1	1	4	3	1	0	8	12	15	14	0	3	0	20	16	1	1998	4G1JF32T9WB9	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	8	4	12	0	0	0
201211196976	1	221.7905	1	4	1	4	3	1	0	8	19	18	14	0	2	0	47	35	5	2002	YS3DF58K2270	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	6	2	14	0	0	0
201211197239	1	221.7905	1	4	1	4	3	1	0	9	22	22	14	0	2	0	12	422	15	1996	1FMDU34X8TUB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	8	1	12	0	0	0
201211197276	1	104.372	1	6	1	4	3	1	0	9	19	22	14	0	2	0	35	50	5	2010	3N1BC1CP4AL3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201211197477	1	221.7905	1	4	2	4	3	1	0	9	8	27	14	0	2	0	49	40	4	2012	4T4BF1FK8CR1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	4	12	0	0	0
201211197568	1	217.09376	1	4	6	4	3	1	0	9	13	20	14	0	2	0	49	40	4	2001	4T1BG22K11U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	4	12	0	0	0
201211197759	2	54.27344	1	5	6	4	3	1	0	9	19	47	14	0	3	0	35	47	4	2006	1N4AL11D56C2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	6	4	12	0	0	0
